duration,pkts_rate,bytes_rate,size_mean,size_std,size_q1,size_q2,size_q3,size_min,size_max,n_pkts,n_bytes
15.434498071670532,1.5549582427983932,248.7933188477429,160.0,137.8489511506465,66.0,87.5,232.5,66.0,583.0,24.0,3840.0
15.468919038772583,1.810081229969494,1429.0591310609154,789.5,620.0749090691727,72.0,792.5,1514.0,66.0,1514.0,28.0,22106.0
15.829097986221313,2.7165161298154845,257.43728439530463,94.76744186046511,90.98168412897341,66.0,66.0,66.0,66.0,583.0,43.0,4075.0
15.811689138412476,6.387679337474035,8210.571233949422,1285.3762376237623,498.34595426111235,1499.0,1514.0,1514.0,66.0,1514.0,101.0,129823.0
0.0590059757232666,152.52692442896452,22082.50917010453,144.77777777777777,159.48303830242526,66.0,66.0,159.0,60.0,583.0,9.0,1303.0
0.05882692337036133,101.99411521532961,15520.104531932657,152.16666666666666,192.7679232191451,61.5,66.0,75.0,60.0,583.0,6.0,913.0
15.356333017349243,10.484273805348307,816.2756034164039,77.85714285714286,52.14848093555961,66.0,66.0,66.0,66.0,583.0,161.0,12535.0
0.07255983352661133,124.03556571969324,17957.593570306697,144.77777777777777,159.48303830242526,66.0,66.0,159.0,60.0,583.0,9.0,1303.0
0.061666011810302734,194.59666107343628,95173.98365333313,489.0833333333333,603.4999942465249,66.0,87.5,758.5,60.0,1510.0,12.0,5869.0
0.04127001762390137,218.0759911957897,130264.0587409517,597.3333333333334,659.1239977761729,66.0,74.0,1510.0,66.0,1510.0,9.0,5376.0
0.05618000030517578,213.59914444312415,104788.18027805598,490.5833333333333,602.4531044451141,72.0,87.5,758.5,66.0,1510.0,12.0,5887.0
15.33682107925415,194.62964225603162,291116.1300590154,1495.74405360134,135.85715285633026,1510.0,1510.0,1510.0,66.0,1510.0,2985.0,4464796.0
0.037657976150512695,212.43839467169784,58500.22293271879,275.375,395.4234873840956,75.0,98.0,182.5,75.0,1292.0,8.0,2203.0
0.028404951095581055,316.8461712789263,115824.87816751862,365.55555555555554,425.12040415003764,67.0,115.0,652.0,67.0,1292.0,9.0,3290.0
6.732278823852539,6.387138905722461,879.4941735065742,137.69767441860466,203.18939897311762,66.0,66.0,99.0,66.0,1222.0,43.0,5921.0
6.716685771942139,17.568188241427904,19963.119394407648,1136.322033898305,566.5667923488575,766.25,1494.0,1494.0,66.0,1494.0,118.0,134086.0
5.0000901222229,0.5999891855281768,65.39882122257127,109.0,31.187604375242845,94.0,122.0,130.5,66.0,139.0,3.0,327.0
5.009033918380737,0.5989178849421338,39.52858040618083,66.0,0.0,66.0,66.0,66.0,66.0,66.0,3.0,198.0
7.009506225585938e-05,28532.680272108842,2111418.3401360544,74.0,0.0,74.0,74.0,74.0,74.0,74.0,2.0,148.0
3.0040740966796875e-05,66576.25396825396,6391320.380952381,96.0,6.0,93.0,96.0,99.0,90.0,102.0,2.0,192.0
2.397517204284668,77.58025663698861,8360.31539802043,107.76344086021506,65.27030608919868,66.0,66.0,144.0,66.0,583.0,186.0,20044.0
2.384168863296509,756.6578138704784,1101156.0634048502,1455.289356984479,212.8388689167453,1494.0,1494.0,1494.0,66.0,1494.0,1804.0,2625342.0
0.38814306259155273,894.0002629008777,98257.5850908175,109.9077809798271,50.910699038926445,66.0,138.0,150.0,66.0,583.0,347.0,38138.0
0.3647339344024658,7975.676858161661,11525234.159762846,1445.0477827432107,245.49372198615643,1494.0,1494.0,1494.0,66.0,1494.0,2909.0,4203644.0
0.12560701370239258,238.8401659725834,40801.86168698299,170.83333333333334,305.6223250280575,75.0,75.0,77.75,75.0,1292.0,30.0,5125.0
0.05144691467285156,311.00018537055576,39827.4612390168,128.0625,136.0273266433991,66.0,66.0,105.25,66.0,583.0,16.0,2049.0
6.891507863998413,3.047228620271199,374.22869579425816,122.80952380952381,156.06885508756918,66.0,66.0,66.0,60.0,610.0,21.0,2579.0
6.89156699180603,3.1923073556649264,383.8024070788059,120.22727272727273,152.93906446038085,66.0,66.0,66.0,60.0,610.0,22.0,2645.0
6.891373157501221,2.6119613012694143,345.35932761228923,132.22222222222223,166.5428058273293,66.0,66.0,66.0,60.0,609.0,18.0,2380.0
0.05366778373718262,540.361423196016,553795.9261658203,1024.8620689655172,638.9535477227147,137.0,1494.0,1494.0,66.0,1494.0,29.0,29721.0
0.12650799751281738,403.13656845949873,482032.7662986018,1195.7058823529412,295.026505563493,1292.0,1292.0,1292.0,67.0,1292.0,51.0,60981.0
0.5603759288787842,117.77807824839059,14891.788833073022,126.43939393939394,210.7496093520862,75.0,75.0,78.0,75.0,1292.0,66.0,8345.0
6.228533029556274,5.619300697919463,5797.83390866479,1031.7714285714285,642.8595974556313,171.0,1514.0,1514.0,66.0,1514.0,35.0,36112.0
0.05706286430358887,140.1962571916821,19820.245860474057,141.375,168.61860625387698,66.0,66.0,93.5,66.0,583.0,8.0,1131.0
6.181566953659058,5.50022352825514,5706.158368004222,1037.4411764705883,630.3790265610268,236.75,1514.0,1514.0,66.0,1514.0,34.0,35273.0
6.167218923568726,4.864429230062128,4716.550581468239,969.6,637.9929257706023,128.5,1514.0,1514.0,66.0,1514.0,30.0,29088.0
0.047418832778930664,189.79800793407378,196251.1402038323,1034.0,559.7078603065074,898.0,1466.0,1466.0,66.0,1466.0,9.0,9306.0
0.5765969753265381,185.57155964858092,206884.53998990252,1114.8504672897195,399.2019797428649,1288.0,1292.0,1292.0,67.0,1292.0,107.0,119289.0
0.06477999687194824,108.05804782357465,16440.260133158146,152.14285714285714,177.66937880024602,66.0,66.0,109.0,66.0,583.0,7.0,1065.0
0.050269126892089844,179.03633017776176,185143.45832938096,1034.111111111111,559.6809496776701,899.0,1466.0,1466.0,66.0,1466.0,9.0,9307.0
0.03864407539367676,103.5087515809606,16587.27744084894,160.25,156.39433333724082,66.0,72.0,166.25,66.0,431.0,4.0,641.0
0.02134084701538086,187.43398502960562,53840.41219975422,287.25,218.48040529988037,72.0,273.0,488.25,66.0,537.0,4.0,1149.0
0.5538678169250488,167.91009904911132,14483.60015668786,86.25806451612904,110.39498033097068,66.0,66.0,66.0,66.0,1000.0,93.0,8022.0
0.5188679695129395,765.1272063925304,1111899.4308736427,1453.2216624685138,228.06777072745584,1494.0,1494.0,1494.0,66.0,1494.0,397.0,576929.0
0.12542510032653809,406.61717524820796,36069.3353102528,88.70588235294117,90.77386125403363,66.0,66.0,66.0,66.0,583.0,51.0,4524.0
0.10552692413330078,2482.7787045990617,3635081.7874255558,1464.118320610687,240.37740151798468,1510.0,1510.0,1510.0,66.0,1510.0,262.0,383599.0
1.6415188312530518,71.88464594702506,6994.132373879616,97.29661016949153,81.0037987518972,66.0,66.0,66.0,66.0,583.0,118.0,11481.0
0.31945300102233887,410.07597230504456,33162.937790836964,80.87022900763358,59.81745729849673,66.0,66.0,66.0,66.0,583.0,131.0,10594.0
1.6281969547271729,702.0035240094928,981815.4955755128,1398.5905511811025,315.5677248342882,1494.0,1494.0,1494.0,66.0,1494.0,1143.0,1598589.0
0.3108839988708496,7423.990968923465,10876716.113667633,1465.0766897746967,179.8996343356569,1494.0,1494.0,1494.0,66.0,1494.0,2308.0,3381397.0
0.07892107963562012,405.468350759322,43157.03758394533,106.4375,118.08787445690604,66.0,66.0,66.0,66.0,583.0,32.0,3406.0
0.0602569580078125,896.1620663459104,1078398.2820967333,1203.351851851852,557.5612624505577,1494.0,1494.0,1494.0,66.0,1494.0,54.0,64981.0
0.12265205383300781,89.68459684316927,14830.571059793174,165.36363636363637,162.44678721872572,66.0,78.0,162.0,66.0,583.0,11.0,1819.0
0.10764002799987793,139.35336397364196,81596.03971869982,585.5333333333333,645.4952482827085,66.0,132.0,1451.0,66.0,1510.0,15.0,8783.0
0.04637789726257324,172.49596191709978,47953.87741295374,278.0,396.4602754375273,75.0,96.0,188.75,75.0,1292.0,8.0,2224.0
0.39970898628234863,85.06188543877994,8798.901502593795,103.44117647058823,126.38507711064221,60.0,60.0,60.0,60.0,574.0,34.0,3517.0
0.38332700729370117,266.0913477506391,358792.8775772955,1348.3823529411766,435.8058806061871,1514.0,1514.0,1514.0,60.0,1514.0,102.0,137535.0
0.03167891502380371,284.10063896561326,104328.06797570577,367.22222222222223,426.2679850302253,67.0,115.0,667.0,67.0,1292.0,9.0,3305.0
0.07644295692443848,156.97979883040935,23533.88817465887,149.91666666666666,153.06069511435288,66.0,72.0,137.0,66.0,583.0,12.0,1799.0
0.06005597114562988,283.06927147638083,158701.95449655212,560.6470588235294,625.634919024757,66.0,137.0,1494.0,66.0,1494.0,17.0,9531.0
0.5747079849243164,36.54029620410703,4577.977110143124,125.28571428571429,135.68561100578646,66.0,66.0,104.0,66.0,583.0,21.0,2631.0
0.0557248592376709,89.72656133009879,52884.835247960225,589.4,575.5180622708551,83.0,205.0,1292.0,75.0,1292.0,5.0,2947.0
0.05454897880554199,128.32504206822702,21118.635494656788,164.57142857142858,205.68134656922734,66.0,66.0,112.0,66.0,664.0,7.0,1152.0
0.05838513374328613,102.76588602813565,18617.75301876391,181.16666666666666,218.23719257317765,66.0,72.0,129.0,66.0,665.0,6.0,1087.0
0.04043292999267578,123.66157982876148,22506.40752883459,182.0,201.37229203641698,66.0,78.0,117.0,66.0,583.0,5.0,910.0
0.040400028228759766,123.76228976099144,22524.736736500443,182.0,201.37229203641698,66.0,78.0,117.0,66.0,583.0,5.0,910.0
0.038961172103881836,128.33289477710125,23356.586849432428,182.0,201.37229203641698,66.0,78.0,117.0,66.0,583.0,5.0,910.0
0.038908958435058594,128.505110419373,23387.93009632589,182.0,201.37229203641698,66.0,78.0,117.0,66.0,583.0,5.0,910.0
0.563715934753418,111.75841610288632,145071.29381711016,1298.079365079365,496.97268621529025,1510.0,1514.0,1514.0,66.0,1514.0,63.0,81779.0
0.03696298599243164,162.32454816362863,25620.224518492716,157.83333333333334,124.27444986355357,68.0,74.0,266.0,66.0,337.0,6.0,947.0
0.06116294860839844,130.79814139146163,105979.19406243178,810.25,534.9197953899258,200.25,1091.0,1292.0,67.0,1292.0,8.0,6482.0
0.042749881744384766,116.95938786209051,20421.109120721,174.6,129.7930660705725,66.0,74.0,330.0,66.0,337.0,5.0,873.0
0.04221010208129883,94.76404468996057,9902.84267010088,104.5,62.151025735702866,66.0,70.0,108.5,66.0,212.0,4.0,418.0
0.04228711128234863,94.59146956840414,9884.808569898232,104.5,62.151025735702866,66.0,70.0,108.5,66.0,212.0,4.0,418.0
0.042086124420166016,95.04320141398806,9932.014547761752,104.5,62.151025735702866,66.0,70.0,108.5,66.0,212.0,4.0,418.0
0.0419919490814209,95.25635478944172,9954.28907549666,104.5,62.151025735702866,66.0,70.0,108.5,66.0,212.0,4.0,418.0
0.29936695098876953,143.6364296659223,27491.344561640475,191.3953488372093,259.5782930272191,66.0,66.0,66.0,66.0,808.0,43.0,8230.0
0.267301082611084,437.7086649148814,585261.378187598,1337.1025641025642,396.6451057405792,1494.0,1494.0,1494.0,66.0,1494.0,117.0,156441.0
0.23200416564941406,176.7209648380016,22853.037940758157,129.3170731707317,187.77898776245496,66.0,66.0,66.0,66.0,762.0,41.0,5302.0
0.05704307556152344,298.02039656267766,41337.18206439964,138.7058823529412,190.77142612095096,66.0,66.0,66.0,60.0,727.0,17.0,2358.0
0.04827618598937988,849.2800158036398,1064251.4305355952,1253.121951219512,516.839324710228,1494.0,1494.0,1494.0,66.0,1494.0,41.0,51378.0
0.2145681381225586,591.8865732407074,817330.1103066345,1380.8897637795276,361.6262748351194,1494.0,1494.0,1494.0,66.0,1494.0,127.0,175373.0
0.15330195426940918,58.70766646707984,8890.949932736647,151.44444444444446,161.09011357422906,66.0,66.0,192.0,60.0,583.0,9.0,1363.0
0.14307403564453125,111.83021383245348,20150.40665493521,180.1875,155.49285303109593,66.0,91.0,238.5,66.0,583.0,16.0,2883.0
0.16291499137878418,79.79621697167485,28849.401520528598,361.53846153846155,502.6942204660213,66.0,135.0,324.0,66.0,1514.0,13.0,4700.0
0.11520004272460938,86.80552336170072,36545.125335276,421.0,559.6936662139389,68.0,78.0,403.5,66.0,1514.0,10.0,4210.0
0.05373096466064453,111.66745354182567,18406.518592144264,164.83333333333334,188.37941914008428,66.0,72.0,117.0,66.0,583.0,6.0,989.0
0.05373215675354004,334.9949283175592,45298.75864027439,135.22222222222223,184.3437476128513,66.0,66.0,66.0,66.0,719.0,18.0,2434.0
0.04021000862121582,895.2994847408585,1085500.8863880276,1212.4444444444443,544.6554183071697,1494.0,1494.0,1494.0,66.0,1494.0,36.0,43648.0
0.040181875228881836,124.43421247812027,17644.771329397456,141.8,93.03418726468244,66.0,74.0,212.0,66.0,291.0,5.0,709.0
0.14594483375549316,54.815232537814246,33053.58522030199,603.0,612.4250974609058,76.5,212.5,1389.0,75.0,1392.0,8.0,4824.0
0.16002511978149414,43.74313238795341,15722.531584012968,359.42857142857144,452.0059598667942,68.0,134.0,393.5,67.0,1392.0,7.0,2516.0
